movie_id,year,platform,rating_count,meta_country,runtime_min,runtime_text,mean_rating,title,rating_distribution_1_to_5,genres,reviews_count,rating_distribution,url,meta
1296499,2000,Douban,4610,,,,7.1,生命的证据 Proof of Life,,Drama / Action / Thriller,,"['12.3', '37.9', '44.4', '4.8', '0.7']",https://movie.douban.com/subject/1296499/,
1308789,2000,Douban,207,,,,7.5,迷惑 Bamboozled,,Drama / Comedy / Music,,"['25.2', '32.5', '38.0', '3.1', '1.2']",https://movie.douban.com/subject/1308789/,
1302208,2001,Douban,1173,,,,6.8,初恋滋味 初恋嗱喳面,,Comedy / Romance,,"['11.5', '30.4', '46.8', '9.1', '2.1']",https://movie.douban.com/subject/1302208/,
2150545,2002,Douban,9625,,,,7.2,爱情白皮书 愛情白皮書,,Romance,,"['17.0', '35.7', '40.9', '5.3', '1.1']",https://movie.douban.com/subject/2150545/,
1421469,2000,Douban,8386,,,,8.9,铁路沿线,,Documentary,,"['53.4', '39.2', '6.9', '0.4', '0.1']",https://movie.douban.com/subject/1421469/,
1394874,1999,Douban,891,,,,7.3,荒凉幻境 大いなる幻影,,Drama,,"['17.9', '40.7', '33.7', '5.9', '2.0']",https://movie.douban.com/subject/1394874/,
1437883,2005,Douban,19829,,,,6.6,怪物,,Horror,,"['7.8', '25.6', '54.5', '10.6', '1.5']",https://movie.douban.com/subject/1437883/,
1294525,2000,Douban,303,,,,5.5,高地人4：终极之战 Highlander: Endgame,,Action / Sci-Fi / Fantasy / Adventure,,"['7.0', '11.8', '43.9', '26.2', '11.2']",https://movie.douban.com/subject/1294525/,
1304708,2001,Douban,82402,,,,7.6,游园惊梦 遊園驚夢,,Drama / Romance / Homosexual,,"['20.7', '43.8', '30.9', '3.9', '0.7']",https://movie.douban.com/subject/1304708/,
1292215,2001,Douban,1017636,,,,8.7,天使爱美丽 Le Fabuleux destin d'Amélie Poulain,,Drama / Comedy / Romance,,"['50.0', '36.7', '11.8', '1.2', '0.3']",https://movie.douban.com/subject/1292215/,
1301578,2001,Douban,205147,,,,7.9,十一罗汉 Ocean's Eleven,,Thriller / Crime,,"['21.7', '53.9', '22.9', '1.3', '0.2']",https://movie.douban.com/subject/1301578/,
1301459,2001,Douban,329063,,,,8.2,小岛惊魂 The Others,,Drama / Mystery / Horror,,"['30.8', '50.6', '17.1', '1.2', '0.3']",https://movie.douban.com/subject/1301459/,
1291847,2001,Douban,119028,,,,7.8,十七岁的单车,,Drama,,"['20.8', '52.7', '23.9', '2.1', '0.5']",https://movie.douban.com/subject/1291847/,
1304022,2001,Douban,235674,,,,8.0,大腕,,Comedy,,"['25.5', '50.0', '22.3', '1.9', '0.3']",https://movie.douban.com/subject/1304022/,
1299054,2001,Douban,77601,,,,7.5,香草的天空 Vanilla Sky,,Romance / Sci-Fi / Mystery / Thriller,,"['17.7', '44.4', '33.5', '3.8', '0.6']",https://movie.douban.com/subject/1299054/,
1307394,2001,Douban,316221,,,,8.8,千年女优 千年女優,,Drama / Romance / Animation,,"['53.8', '35.4', '9.6', '0.9', '0.3']",https://movie.douban.com/subject/1307394/,
1291579,2001,Douban,765601,,,,8.8,"怪兽电力公司 Monsters, Inc.",,Comedy / Animation / Children / Fantasy / Adventure,,"['49.7', '40.7', '9.1', '0.4', '0.1']",https://movie.douban.com/subject/1291579/,
2978224,2001,Douban,138135,,,,8.3,流星花园 流星花園,,Drama / Comedy / Romance,,"['37.9', '41.9', '17.5', '1.8', '0.9']",https://movie.douban.com/subject/2978224/,
1302987,2001,Douban,292261,,,,8.1,珍珠港 Pearl Harbor,,Drama / Romance / History / War,,"['29.1', '48.0', '20.7', '1.8', '0.3']",https://movie.douban.com/subject/1302987/,
1304585,2001,Douban,247900,,,,7.5,BJ单身日记 Bridget Jones's Diary,,Comedy / Romance,,"['17.8', '43.8', '33.9', '3.9', '0.6']",https://movie.douban.com/subject/1304585/,
1291824,2001,Douban,315693,,,,8.7,黑鹰坠落 Black Hawk Down,,Action / History / War,,"['47.3', '41.3', '10.4', '0.8', '0.3']",https://movie.douban.com/subject/1291824/,
1292217,2001,Douban,503636,,,,8.4,穆赫兰道 Mulholland Dr.,,Drama / Mystery / Thriller,,"['44.1', '38.8', '13.7', '2.3', '1.2']",https://movie.douban.com/subject/1292217/,
1301746,2001,Douban,234288,,,,8.3,汉尼拔 Hannibal,,Thriller / Crime,,"['34.8', '47.9', '15.7', '1.3', '0.3']",https://movie.douban.com/subject/1301746/,
1304338,2001,Douban,48734,,,,6.9,决战猩球 Planet of the Apes,,Action / Sci-Fi / Thriller / Adventure,,"['9.7', '34.3', '47.7', '7.1', '1.1']",https://movie.douban.com/subject/1304338/,
1302827,2001,Douban,499919,,,,8.7,人工智能 A.I. Artificial Intelligence,,Drama / Sci-Fi,,"['48.8', '38.3', '11.4', '1.2', '0.3']",https://movie.douban.com/subject/1302827/,
1291571,2001,Douban,950867,,,,9.1,指环王1：护戒使者 The Lord of the Rings: The Fellowship of the Ring,,Drama / Action / Fantasy / Adventure,,"['63.9', '28.6', '6.8', '0.6', '0.2']",https://movie.douban.com/subject/1291571/,
1304898,2001,Douban,104609,,,,8.1,训练日 Training Day,,Drama / Thriller / Crime,,"['26.1', '53.3', '19.1', '1.3', '0.3']",https://movie.douban.com/subject/1304898/,
1302476,2001,Douban,196343,,,,8.6,麦兜故事 麥兜故事,,Drama / Comedy / Animation,,"['46.0', '39.9', '12.7', '1.1', '0.3']",https://movie.douban.com/subject/1302476/,
1306607,2001,Douban,104531,,,,8.5,K星异客 K-PAX,,Drama / Sci-Fi,,"['41.7', '44.3', '12.5', '1.2', '0.3']",https://movie.douban.com/subject/1306607/,
1873535,2001,Douban,51979,,,,7.2,千禧曼波,,Drama / Romance,,"['14.7', '39.1', '40.1', '5.3', '0.8']",https://movie.douban.com/subject/1873535/,
1830590,2001,Douban,199877,,,,9.1,康熙王朝,,Drama / Romance / Biography / History,,"['66.8', '26.3', '5.1', '0.8', '1.0']",https://movie.douban.com/subject/1830590/,
1308561,2001,Douban,12383,,,,7.3,回路,,Thriller / Horror,,"['18.1', '39.9', '32.5', '7.4', '2.1']",https://movie.douban.com/subject/1308561/,
1297747,2001,Douban,463551,,,,8.2,少林足球,,Comedy / Action / Sport,,"['34.6', '42.8', '20.2', '2.1', '0.3']",https://movie.douban.com/subject/1297747/,
1292219,2001,Douban,201579,,,,7.9,关于莉莉周的一切 リリイ·シュシュのすべて,,Drama,,"['30.2', '41.7', '23.5', '3.5', '1.1']",https://movie.douban.com/subject/1292219/,
1303203,2001,Douban,173423,,,,7.0,瘦身男女,,Comedy / Romance,,"['10.9', '33.4', '49.5', '5.5', '0.6']",https://movie.douban.com/subject/1303203/,
1308338,2001,Douban,95861,,,,7.0,蜀山传 蜀山傳,,Drama / Action / Fantasy / Chinese swordplay / Costume,,"['16.5', '30.9', '39.6', '10.7', '2.3']",https://movie.douban.com/subject/1308338/,
2155290,2001,Douban,92463,,,,8.5,笑傲江湖,,Drama / Romance / Chinese swordplay,,"['47.6', '34.3', '13.4', '2.6', '2.1']",https://movie.douban.com/subject/2155290/,
1301359,2001,Douban,69963,,,,8.3,五个扑水的少年 ウォーターボーイズ,,Comedy / Sport,,"['34.4', '48.6', '15.5', '1.1', '0.3']",https://movie.douban.com/subject/1301359/,
1293173,2001,Douban,148745,,,,7.1,古墓丽影 Lara Croft: Tomb Raider,,Action / Adventure,,"['11.7', '40.0', '42.8', '4.8', '0.7']",https://movie.douban.com/subject/1293173/,
1304981,2001,Douban,15407,,,,8.0,半梦半醒的人生 Waking Life,,Drama / Animation / Mystery / Fantasy,,"['31.3', '41.4', '22.3', '3.8', '1.2']",https://movie.douban.com/subject/1304981/,
1298854,2001,Douban,32950,,,,8.7,24小时 第一季 24 Season 1,,Drama / Action / Mystery / Thriller / Crime,,"['51.7', '34.2', '12.0', '1.4', '0.6']",https://movie.douban.com/subject/1298854/,
1308111,2001,Douban,115661,,,,7.1,钟无艳 鍾無艷,,Comedy / Fantasy / Costume,,"['13.5', '35.7', '43.6', '6.1', '1.0']",https://movie.douban.com/subject/1308111/,
1308076,2001,Douban,346073,,,,8.4,蓝宇 藍宇,,Drama / Romance / Homosexual,,"['39.7', '44.3', '14.7', '1.1', '0.2']",https://movie.douban.com/subject/1308076/,
2983389,2001,Douban,152288,,,,8.6,寻秦记 尋秦記,,Drama / Comedy / History,,"['44.7', '42.5', '11.6', '0.9', '0.3']",https://movie.douban.com/subject/2983389/,
1305065,2001,Douban,372051,,,,7.6,公主日记 The Princess Diaries,,Comedy / Romance / Family,,"['18.7', '47.2', '31.6', '2.2', '0.3']",https://movie.douban.com/subject/1305065/,
1305066,2001,Douban,15613,,,,7.8,亡命夺宝 Rat Race,,Comedy / Adventure,,"['25.7', '45.3', '25.2', '3.2', '0.6']",https://movie.douban.com/subject/1305066/,
2248757,2001,Douban,122135,,,,8.4,铁齿铜牙纪晓岚,,Drama / Comedy / Costume,,"['37.7', '48.4', '12.9', '0.7', '0.4']",https://movie.douban.com/subject/2248757/,
2157150,2001,Douban,78876,,,,7.6,少年包青天2 少年包青天Ⅱ,,Drama / Mystery / Crime / Costume,,"['20.6', '44.0', '31.3', '3.4', '0.7']",https://movie.douban.com/subject/2157150/,
1291561,2001,Douban,2510843,,,,9.4,千与千寻 千と千尋の神隠し,,Drama / Animation / Fantasy,,"['73.6', '22.7', '3.3', '0.2', '0.1']",https://movie.douban.com/subject/1291561/,
1297859,2001,Douban,765,,,,8.0,横竖横,,Drama,,"['27.9', '49.6', '19.7', '2.0', '0.7']",https://movie.douban.com/subject/1297859/,
1856674,2001,Douban,14245,,,,7.7,海贼王剧场版2：发条岛的冒险 ONE PIECE ねじまき島の冒険,,Comedy / Animation / Fantasy / Adventure,,"['24.0', '41.9', '30.8', '2.7', '0.6']",https://movie.douban.com/subject/1856674/,
1295038,2001,Douban,1405182,,,,9.2,哈利·波特与魔法石 Harry Potter and the Sorcerer's Stone,,Fantasy / Adventure,,"['66.2', '27.8', '5.5', '0.3', '0.1']",https://movie.douban.com/subject/1295038/,
1307847,2001,Douban,139284,,,,9.6,兄弟连 Band of Brothers,,Drama / Action / History / War,,"['82.1', '15.1', '2.5', '0.2', '0.1']",https://movie.douban.com/subject/1307847/,
1301726,2001,Douban,209846,,,,8.4,兵临城下 Enemy at the Gates,,Drama / History / War,,"['38.5', '46.9', '12.6', '1.3', '0.8']",https://movie.douban.com/subject/1301726/,
1306861,2001,Douban,374553,,,,9.0,我是山姆 I Am Sam,,Drama / Family,,"['57.5', '34.6', '7.2', '0.5', '0.2']",https://movie.douban.com/subject/1306861/,
1304854,2001,Douban,300179,,,,7.9,律政俏佳人 Legally Blonde,,Comedy / Romance,,"['24.5', '46.4', '26.5', '2.2', '0.4']",https://movie.douban.com/subject/1304854/,
2181930,2001,Douban,211542,,,,9.4,大宅门,,Drama / Romance / Family / Biography / History,,"['73.5', '22.0', '3.8', '0.4', '0.3']",https://movie.douban.com/subject/2181930/,
1291569,2001,Douban,37979,,,,8.1,大都会 メトロポリス,,Sci-Fi / Animation / Adventure,,"['30.0', '46.0', '21.6', '1.9', '0.5']",https://movie.douban.com/subject/1291569/,
1291581,2001,Douban,206468,,,,8.0,怪物史瑞克 Shrek,,Comedy / Animation / Family / Fantasy / Adventure,,"['23.4', '52.4', '22.8', '1.2', '0.2']",https://movie.douban.com/subject/1291581/,
1786742,2001,Douban,191547,,,,7.5,情深深雨濛濛,,Drama / Romance / Music / War,,"['20.6', '39.6', '34.6', '4.0', '1.2']",https://movie.douban.com/subject/1786742/,
1306029,2001,Douban,847926,,,,9.1,美丽心灵 A Beautiful Mind,,Drama / Biography,,"['60.1', '33.4', '6.1', '0.4', '0.1']",https://movie.douban.com/subject/1306029/,
1305524,2001,Douban,17230,,,,7.3,深入敌后 Behind Enemy Lines,,Action / Thriller / War,,"['14.7', '44.0', '36.0', '4.2', '1.0']",https://movie.douban.com/subject/1305524/,
2357703,2001,Douban,155878,,,,8.7,名侦探柯南：通向天国的倒计时 名探偵コナン 天国へのカウントダウン,,Action / Animation / Mystery / Thriller,,"['46.9', '41.8', '10.6', '0.5', '0.1']",https://movie.douban.com/subject/2357703/,
1302638,2001,Douban,10405,,,,6.2,幽灵人间 幽靈人間,,Mystery / Horror / Fantasy,,"['6.5', '19.8', '55.7', '15.2', '2.8']",https://movie.douban.com/subject/1302638/,
1305067,2001,Douban,35815,,,,6.3,宇宙追缉令 The One,,Action / Sci-Fi / Thriller,,"['7.1', '21.2', '54.8', '14.6', '2.3']",https://movie.douban.com/subject/1305067/,
1305068,2001,Douban,53405,,,,7.1,美国派2 American Pie 2,,Comedy / Romance,,"['13.2', '35.6', '45.8', '4.7', '0.7']",https://movie.douban.com/subject/1305068/,
1325007,2001,Douban,22026,,,,9.6,蓝色星球 第一季 The Blue Planet Season 1,,Documentary,,"['83.8', '14.1', '1.8', '0.1', '0.2']",https://movie.douban.com/subject/1325007/,
2153480,2001,Douban,63958,,,,8.2,像雾像雨又像风,,Drama / Romance,,"['31.1', '48.6', '18.6', '1.3', '0.4']",https://movie.douban.com/subject/2153480/,
3286548,2001,Douban,139100,,,,9.7,老友记 第八季 Friends Season 8,,Comedy / Romance,,"['87.8', '10.5', '1.5', '0.1', '0.1']",https://movie.douban.com/subject/3286548/,
1958667,2001,Douban,83859,,,,9.0,蜡笔小新：大人王国的反击 クレヨンしんちゃん 嵐を呼ぶ モーレツ!オトナ帝国の逆襲,,Comedy / Animation,,"['58.2', '32.6', '8.2', '0.8', '0.2']",https://movie.douban.com/subject/1958667/,
1550445,2001,Douban,18439,,,,8.4,情不自禁,,Drama,,"['40.8', '40.2', '16.4', '2.0', '0.6']",https://movie.douban.com/subject/1550445/,
2190963,2001,Douban,30636,,,,7.9,陀枪师姐3 陀槍師姐III,,Drama,,"['23.1', '49.8', '25.3', '1.5', '0.3']",https://movie.douban.com/subject/2190963/,
1297598,2001,Douban,34382,,,,7.5,露西亚的情人 Lucía y el sexo,,Drama / Romance / Eroticism,,"['18.4', '44.7', '31.8', '4.1', '0.9']",https://movie.douban.com/subject/1297598/,
3023296,2001,Douban,85126,,,,8.4,封神榜,,Fantasy / Costume,,"['37.8', '45.0', '15.3', '1.4', '0.6']",https://movie.douban.com/subject/3023296/,
1306303,2001,Douban,36131,,,,8.5,无主之地 Ničija zemlja,,Drama / War,,"['39.6', '49.3', '10.2', '0.7', '0.2']",https://movie.douban.com/subject/1306303/,
1474243,2001,Douban,64046,,,,9.3,棋魂 ヒカルの碁,,Animation / Fantasy,,"['72.7', '22.2', '4.6', '0.3', '0.1']",https://movie.douban.com/subject/1474243/,
1303917,2001,Douban,40323,,,,7.8,阴阳师 陰陽師,,Drama / Action / Horror / Fantasy,,"['24.2', '45.7', '26.6', '2.9', '0.6']",https://movie.douban.com/subject/1303917/,
1303333,2001,Douban,25798,,,,7.5,你妈妈也一样 Y tu mamá también,,Drama / Eroticism,,"['18.4', '46.1', '30.6', '4.0', '0.9']",https://movie.douban.com/subject/1303333/,
1302242,2001,Douban,31802,,,,6.7,特务迷城 特務迷城,,Comedy / Action / Thriller,,"['8.5', '28.0', '55.7', '6.9', '0.9']",https://movie.douban.com/subject/1302242/,
2153595,2001,Douban,32335,,,,9.1,欲望都市 第四季 Sex and the City Season 4,,Comedy / Romance,,"['62.6', '30.3', '6.4', '0.4', '0.2']",https://movie.douban.com/subject/2153595/,
1298213,2001,Douban,31550,,,,7.2,北京乐与路 北京樂與路,,Drama / Music,,"['16.0', '39.6', '36.3', '6.6', '1.4']",https://movie.douban.com/subject/1298213/,
1305902,2001,Douban,26319,,,,7.1,谁说我不在乎,,Drama / Comedy / Family,,"['11.4', '39.2', '44.5', '4.1', '0.7']",https://movie.douban.com/subject/1305902/,
1304899,2001,Douban,221573,,,,7.9,速度与激情 The Fast and the Furious,,Action / Crime,,"['24.6', '48.5', '24.9', '1.7', '0.3']",https://movie.douban.com/subject/1304899/,
1298586,2001,Douban,154485,,,,7.6,木乃伊归来 The Mummy Returns,,Action / Fantasy / Adventure,,"['17.5', '48.1', '31.5', '2.5', '0.3']",https://movie.douban.com/subject/1298586/,
1304485,2001,Douban,79462,,,,7.4,穿越时空爱上你 Kate & Leopold,,Comedy / Romance / Fantasy,,"['15.0', '44.9', '36.8', '3.0', '0.3']",https://movie.douban.com/subject/1304485/,
1298346,2001,Douban,55501,,,,6.2,芭啦芭啦樱之花,,Drama / Comedy / Romance / Musical,,"['5.2', '18.2', '59.8', '14.4', '2.5']",https://movie.douban.com/subject/1298346/,
1306031,2001,Douban,55122,,,,8.1,天才一族 The Royal Tenenbaums,,Drama / Comedy / Family,,"['28.1', '49.9', '19.9', '1.7', '0.4']",https://movie.douban.com/subject/1306031/,
1305541,2001,Douban,74152,,,,7.5,缘分天注定 Serendipity,,Comedy / Romance / Fantasy,,"['20.2', '42.1', '33.0', '3.9', '0.9']",https://movie.douban.com/subject/1305541/,
1308120,2001,Douban,52290,,,,6.6,暗战2 暗戰2,,Action / Crime,,"['9.4', '28.3', '49.2', '11.2', '1.8']",https://movie.douban.com/subject/1308120/,
1292286,2001,Douban,479967,,,,8.3,我的野蛮女友 엽기적인 그녀,,Drama / Comedy / Romance,,"['34.9', '45.4', '18.2', '1.2', '0.3']",https://movie.douban.com/subject/1292286/,
1695241,2001,Douban,9840,,,,6.9,异魔禁区 Dagon,,Mystery / Thriller / Horror / Fantasy,,"['12.6', '33.2', '43.1', '9.0', '2.1']",https://movie.douban.com/subject/1695241/,
1308590,2001,Douban,13137,,,,6.2,玉女添丁,,Comedy,,"['5.7', '16.3', '60.2', '15.6', '2.2']",https://movie.douban.com/subject/1308590/,
2148374,2001,Douban,64665,,,,8.2,不要和陌生人说话,,Drama / Family,,"['31.1', '51.3', '16.4', '1.0', '0.3']",https://movie.douban.com/subject/2148374/,
1305092,2001,Douban,9285,,,,8.1,何处是我家 Nirgendwo in Afrika,,Drama / Biography,,"['27.8', '52.4', '18.2', '1.2', '0.4']",https://movie.douban.com/subject/1305092/,
1305248,2001,Douban,32536,,,,7.2,来自地狱 From Hell,,Mystery / Thriller / Horror,,"['12.5', '41.1', '41.2', '4.6', '0.7']",https://movie.douban.com/subject/1305248/,
20442885,2001,Douban,2355,,,,9.4,欢乐一家亲 第九季 Frasier Season 9,,,,"['77.5', '18.4', '3.4', '0.6', '0.2']",https://movie.douban.com/subject/20442885/,
1306662,2001,Douban,86155,,,,7.3,死亡幻觉 Donnie Darko,,Drama / Sci-Fi / Mystery / Thriller,,"['18.6', '38.6', '34.0', '6.7', '2.0']",https://movie.douban.com/subject/1306662/,
1306663,2001,Douban,29371,,,,7.8,朋友 친구,,Drama / Action / Crime,,"['21.9', '47.9', '27.6', '2.2', '0.5']",https://movie.douban.com/subject/1306663/,
1401390,2001,Douban,15033,,,,6.3,有情饮水饱,,Comedy / Romance,,"['5.7', '20.0', '61.3', '11.2', '1.6']",https://movie.douban.com/subject/1401390/,
1304642,2001,Douban,95346,,,,7.2,尖峰时刻2 Rush Hour 2,,Comedy / Action / Thriller / Crime,,"['13.5', '37.6', '44.5', '3.8', '0.5']",https://movie.douban.com/subject/1304642/,
1301926,2001,Douban,12195,,,,8.7,摇滚芭比 Hedwig and the Angry Inch,,Drama / Comedy / Homosexual / Music,,"['50.7', '36.3', '11.4', '1.2', '0.4']",https://movie.douban.com/subject/1301926/,
1307772,2001,Douban,2863,,,,7.5,季风婚宴 Monsoon Wedding,,Drama / Comedy / Romance,,"['16.4', '47.6', '32.1', '3.1', '0.8']",https://movie.douban.com/subject/1307772/,
2190981,2001,Douban,62740,,,,8.9,重案六组,,Drama / Crime,,"['53.6', '37.9', '7.7', '0.5', '0.3']",https://movie.douban.com/subject/2190981/,
1299593,2001,Douban,10202,,,,7.5,战地情人 Captain Corelli's Mandolin,,Drama / Romance / Music / War,,"['17.2', '45.3', '33.7', '3.1', '0.7']",https://movie.douban.com/subject/1299593/,
1306254,2001,Douban,12349,,,,7.8,最后的城堡 The Last Castle,,Drama / Action,,"['22.9', '48.0', '25.7', '2.7', '0.7']",https://movie.douban.com/subject/1306254/,
1295513,2001,Douban,300,,,,6.5,欲劫迷离 The Deep End,,Drama / Mystery / Thriller / Crime,,"['6.5', '26.1', '53.8', '12.1', '1.5']",https://movie.douban.com/subject/1295513/,
1316513,2001,Douban,40656,,,,7.5,我的兄弟姐妹,,Family,,"['16.9', '43.6', '35.7', '3.3', '0.4']",https://movie.douban.com/subject/1316513/,
20273843,2001,Douban,6081,,,,9.3,三个摩梭女子的故事 三個摩梭女子的故事,,Documentary,,"['71.0', '24.8', '3.8', '0.2', '0.2']",https://movie.douban.com/subject/20273843/,
2156727,2001,Douban,12988,,,,8.8,长征,,Drama / History,,"['54.8', '33.6', '9.4', '1.0', '1.2']",https://movie.douban.com/subject/2156727/,
1308345,2001,Douban,10190,,,,6.6,野兽之瞳,,Drama / Action,,"['9.0', '26.8', '52.8', '10.0', '1.4']",https://movie.douban.com/subject/1308345/,
3315628,2001,Douban,1160,,,,8.3,鲁邦三世：通往恶魔岛 ルパン三世 アルカトラズコネクション,,Comedy / Action / Animation / Mystery / Crime,,"['38.7', '42.1', '17.1', '1.3', '0.8']",https://movie.douban.com/subject/3315628/,
1297659,2001,Douban,46309,,,,6.6,卢浮魅影 Belphégor - Le fantôme du Louvre,,Mystery / Horror / Fantasy,,"['7.4', '28.3', '53.7', '9.3', '1.3']",https://movie.douban.com/subject/1297659/,
1295629,2001,Douban,46168,,,,7.5,杀手阿一 殺し屋1,,Drama / Comedy / Action / Thriller / Horror / Crime,,"['22.4', '40.3', '30.0', '5.3', '2.0']",https://movie.douban.com/subject/1295629/,
1302233,2001,Douban,10134,,,,7.1,情人眼里出西施 Shallow Hal,,Drama / Comedy / Romance / Fantasy,,"['12.6', '35.7', '45.6', '4.9', '1.3']",https://movie.douban.com/subject/1302233/,
